,x,y,unique_squirrel_id,hectare,shift,date,hectare_squirrel_number,combination_of_primary_and,running,chasing,climbing,eating,foraging,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from,geocoded_column,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,age,primary_fur_color,highlight_fur_color,location,above_ground_sighter,other_interactions,other_activities,color_notes,specific_location,:@computed_region_efsh_h5xi
587,-73.9646597452128,40.7827698220703,22F-AM-1007-07,22F,AM,10072018,7,Cinnamon+Gray,False,False,True,False,False,False,False,False,False,True,False,False,False,"{'type': 'Point', 'coordinates': [-73.9646597452128, 40.7827698220703]}",19,4,19,13,Juvenile,Cinnamon,Gray,Above Ground,3,alert & aware,,,,
588,-73.97826438139,40.7717086090782,6A-AM-1006-04,06A,AM,10062018,4,Gray+White,False,True,False,False,True,False,False,False,False,True,False,False,False,"{'type': 'Point', 'coordinates': [-73.97826438139, 40.7717086090782]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,curious,,,,
589,-73.9785133301426,40.7718260288338,6A-PM-1012-05,06A,PM,10122018,5,Cinnamon+White,False,False,False,False,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9785133301426, 40.7718260288338]}",19,4,19,13,Adult,Cinnamon,White,Ground Plane,FALSE,,,,,
590,-73.9543323786888,40.7943086530436,37G-PM-1007-03,37G,PM,10072018,3,Gray+Cinnamon,False,False,False,True,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9543323786888, 40.7943086530436]}",19,4,19,13,Adult,Gray,Cinnamon,Above Ground,15,,"lying on belly on branch,eating big nut",,,
591,-73.9712256765283,40.7760942872488,13D-PM-1018-13,13D,PM,10182018,13,"Gray+Cinnamon, White",False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9712256765283, 40.7760942872488]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,digging,"Gray, Cinnamon & White selected as Primary. White selected as Highlights. Made executive adjustments.",,
592,-73.9593352806175,40.7918150568046,33E-AM-1014-02,33E,AM,10142018,2,Black+,False,False,True,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9593352806175, 40.7918150568046]}",19,4,19,13,Juvenile,Black,,Above Ground,10,,,,,
593,-73.9727488640736,40.7781916780621,14B-PM-1014-06,14B,PM,10142018,6,Gray+Cinnamon,False,False,False,False,False,False,False,False,False,False,True,False,False,"{'type': 'Point', 'coordinates': [-73.9727488640736, 40.7781916780621]}",19,4,19,13,Juvenile,Gray,Cinnamon,Ground Plane,FALSE,skittish,watching me,,,
594,-73.9742804552383,40.7707167671865,7E-PM-1013-05,07E,PM,10132018,5,Gray+Cinnamon,False,False,False,True,True,False,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.9742804552383, 40.7707167671865]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,On rocks,
595,-73.9769319450348,40.7743883576247,9A-AM-1013-11,09A,AM,10132018,11,Gray+Cinnamon,True,True,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9769319450348, 40.7743883576247]}",19,4,19,13,Juvenile,Gray,Cinnamon,Ground Plane,FALSE,,,,foot of tree,
596,-73.9718270820347,40.7748300991287,11D-AM-1010-06,11D,AM,10102018,6,Gray+Cinnamon,False,False,False,True,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.97182708203471, 40.7748300991287]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
597,-73.9698196671161,40.7802972001469,18C-PM-1018-03,18C,PM,10182018,3,Gray+,True,True,False,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9698196671161, 40.7802972001469]}",19,4,19,13,Juvenile,Gray,,Above Ground,1,,,,,
598,-73.9530263552489,40.7920949788358,36I-PM-1007-05,36I,PM,10072018,5,Gray+,False,False,False,False,True,False,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.9530263552489, 40.7920949788358]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
599,-73.9808202088503,40.7682921842325,1A-PM-1014-02,01A,PM,10142018,2,Cinnamon+White,False,True,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9808202088503, 40.7682921842325]}",19,4,19,13,Adult,Cinnamon,White,Above Ground,6,,,,,
600,-73.9522291603405,40.7976985385835,42G-PM-1014-01,42G,PM,10142018,1,Gray+White,False,False,True,False,True,False,False,True,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9522291603405, 40.797698538583504]}",19,4,19,13,Adult,Gray,White,Above Ground,8,,,,,
601,-73.9685751595485,40.7709413567859,9I-PM-1010-07,09I,PM,10102018,7,Gray+White,True,False,False,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9685751595485, 40.7709413567859]}",19,4,19,13,Adult,Gray,White,Above Ground,1,,,,ran up tree,
602,-73.9721592378418,40.776034583573,12C-AM-1013-02,12C,AM,10132018,2,Gray+,False,True,False,False,False,True,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9721592378418, 40.776034583573]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
603,-73.9540908513075,40.794201225045,37G-PM-1007-04,37G,PM,10072018,4,Cinnamon+Gray,False,False,False,False,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9540908513075, 40.794201225045]}",19,4,19,13,,Cinnamon,Gray,Ground Plane,FALSE,,,gray tail,,
604,-73.9573930079918,40.7934570294469,35E-AM-1020-03,35E,AM,10202018,3,Gray+Cinnamon,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9573930079918, 40.7934570294469]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
605,-73.9717580228664,40.7715726159383,8F-PM-1012-01,08F,PM,10122018,1,Gray+Cinnamon,False,False,False,True,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.97175802286641, 40.7715726159383]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
606,-73.9547711796823,40.7908540751983,34I-PM-1010-06,34I,PM,10102018,6,Gray+,False,False,False,False,True,False,False,False,False,True,False,False,False,"{'type': 'Point', 'coordinates': [-73.9547711796823, 40.7908540751983]}",19,4,19,13,Adult,Gray,,,,,,,,
607,-73.9589675995517,40.7913119223584,33E-AM-1014-09,33E,AM,10142018,9,Black+,False,True,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9589675995517, 40.7913119223584]}",19,4,19,13,Juvenile,Black,,Above Ground,15,,,,,
608,-73.9698762023146,40.7782055688113,16D-PM-1010-09,16D,PM,10102018,9,Gray+,False,True,False,False,False,True,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9698762023146, 40.77820556881131]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
609,-73.9671549566066,40.7751342870705,14H-AM-1007-01,14H,AM,10072018,1,Gray+,True,False,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9671549566066, 40.7751342870705]}",19,4,19,13,Adult,Gray,,Above Ground,180,,jumping between branches,,top of tree,
610,-73.9679399097382,40.7742813149957,13H-PM-1010-09,13H,PM,10102018,9,Gray+,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.96793990973822, 40.7742813149957]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
611,-73.9629420113622,40.789133072717,29C-AM-1007-03,29C,AM,10072018,3,Gray+Cinnamon,True,False,False,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9629420113622, 40.789133072717]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
612,-73.9688466874605,40.7737911559867,12G-PM-1007-05,12G,PM,10072018,5,Gray+Cinnamon,False,False,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9688466874605, 40.7737911559867]}",19,4,19,13,,Gray,Cinnamon,Ground Plane,FALSE,,,,,
613,-73.9642411990432,40.7779692777193,18H-PM-1014-03,18H,PM,10142018,3,Gray+Cinnamon,False,False,False,False,True,False,False,False,True,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9642411990432, 40.7779692777193]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
614,-73.9653279069888,40.7758743113817,15I-AM-1008-02,15I,AM,10082018,2,Gray+Cinnamon,False,False,False,True,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9653279069888, 40.7758743113817]}",19,4,19,13,Adult,Gray,Cinnamon,Above Ground,4,,,Could be same squirrel as #1?,on fence,
615,-73.9556937218252,40.7990928062435,42C-AM-1007-04,42C,AM,10072018,4,"Gray+Cinnamon, White",False,False,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9556937218252, 40.7990928062435]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,walking,young adult,,
616,-73.9558809064648,40.7952765022241,38E-PM-1014-03,38E,PM,10142018,3,Gray+,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9558809064648, 40.7952765022241]}",19,4,19,13,,Gray,,Ground Plane,FALSE,,,,THICK UNDERGROWTH,
617,-73.957976896139,40.797027128241,39C-AM-1017-04,39C,AM,10172018,4,Gray+,False,False,False,True,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.957976896139, 40.797027128241005]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
618,-73.9769887473852,40.7707561532949,5C-PM-1010-04,05C,PM,10102018,4,Gray+Cinnamon,True,False,False,True,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.97698874738522, 40.7707561532949]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
619,-73.9655905300923,40.7752614638023,14I-PM-1018-06,14I,PM,10182018,6,Cinnamon+Black,True,False,True,False,False,False,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.9655905300923, 40.7752614638023]}",19,4,19,13,Adult,Cinnamon,Black,Above Ground,2,,,,,
620,-73.9588886083793,40.7909991733435,32E-PM-1017-01,32E,PM,10172018,1,Gray+,False,False,False,False,True,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9588886083793, 40.7909991733435]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
621,-73.9754836796706,40.7738879545412,9B-PM-1013-01,09B,PM,10132018,1,Gray+Cinnamon,False,False,False,False,False,False,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.9754836796706, 40.7738879545412]}",19,4,19,13,Juvenile,Gray,Cinnamon,Ground Plane,FALSE,,playing,,,
622,-73.9662939630722,40.7878502338031,26B-AM-1010-01,26B,AM,10102018,1,Gray+,True,False,False,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9662939630722, 40.7878502338031]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,running across bridle path,
623,-73.9613051957306,40.7909351393505,31D-AM-1014-02,31D,AM,10142018,2,Gray+White,False,False,False,False,True,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9613051957306, 40.7909351393505]}",19,4,19,13,Juvenile,Gray,White,Ground Plane,FALSE,,,,Undergrowth,
624,-73.9764235373322,40.770606513989,5C-PM-1010-11,05C,PM,10102018,11,Cinnamon+Gray,False,False,True,False,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.97642353733221, 40.770606513989]}",19,4,19,13,Adult,Cinnamon,Gray,Ground Plane,FALSE,,,,,
625,-73.9705053821577,40.7787503220242,16C-AM-1014-04,16C,AM,10142018,4,Gray+Black,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9705053821577, 40.7787503220242]}",19,4,19,13,Adult,Gray,Black,Ground Plane,FALSE,,,,,
626,-73.9763791121438,40.770281512254,5D-PM-1018-04,05D,PM,10182018,4,Gray+White,False,True,False,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9763791121438, 40.770281512254]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,chasing (dog chasing),Partial missing tail,,
627,-73.9600165785486,40.7952466761832,36B-PM-1013-03,36B,PM,10132018,3,Gray+Cinnamon,True,True,False,False,False,False,False,False,False,True,False,False,True,"{'type': 'Point', 'coordinates': [-73.9600165785486, 40.7952466761832]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
628,-73.9573724133264,40.7980080911115,40C-AM-1017-02,40C,AM,10172018,2,"Gray+Cinnamon, White",False,True,False,True,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9573724133264, 40.7980080911115]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,chasing (#1),,,
629,-73.9580109357087,40.7855654405447,28I-AM-1013-01,28I,AM,10132018,1,Gray+Cinnamon,False,False,False,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9580109357087, 40.7855654405447]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,stood on fence,,Jumped onto path & then back into brush,
630,-73.9548877830136,40.7950157489103,38F-AM-1018-04,38F,AM,10182018,4,Gray+Cinnamon,False,False,True,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.95488778301362, 40.7950157489103]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
631,-73.9767314435027,40.7661199889431,1F-AM-1010-01,01F,AM,10102018,1,Gray+,False,False,False,True,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9767314435027, 40.7661199889431]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
632,-73.9673243699918,40.7875392957722,26A-AM-1014-01,26A,AM,10142018,1,Gray+Cinnamon,False,True,False,False,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9673243699918, 40.7875392957722]}",19,4,19,13,,Gray,Cinnamon,Ground Plane,FALSE,could not get close due to fences,,,,
633,-73.9596375907038,40.7907347708353,32E-AM-1007-05,32E,AM,10072018,5,Black+,False,False,True,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9596375907038, 40.79073477083531]}",19,4,19,13,Adult,Black,,Above Ground,30,,,,,
634,-73.9673235555321,40.7786749596774,17F-PM-1020-04,17F,PM,10202018,4,Gray+Cinnamon,False,False,False,True,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9673235555321, 40.7786749596774]}",19,4,19,13,Juvenile,Gray,Cinnamon,Above Ground,,,,,,
635,-73.9757536187319,40.7755119810678,11A-PM-1013-03,11A,PM,10132018,3,Cinnamon+Gray,False,False,False,True,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9757536187319, 40.7755119810678]}",19,4,19,13,Adult,Cinnamon,Gray,Ground Plane,FALSE,,,,,
636,-73.9675047480308,40.7789234397249,17E-AM-1017-01,17E,AM,10172018,1,Gray+,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9675047480308, 40.7789234397249]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,Pond area,
637,-73.9562765288004,40.7880617963868,31I-PM-1019-02,31I,PM,10192018,2,Gray+,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9562765288004, 40.7880617963868]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
638,-73.9558589529608,40.7892400394941,32H-PM-1006-02,32H,PM,10062018,2,Gray+,False,False,True,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9558589529608, 40.7892400394941]}",19,4,19,13,,Gray,,Above Ground,8,,,,,
639,-73.9785536529136,40.7716184505002,6A-PM-1012-07,06A,PM,10122018,7,Cinnamon+White,False,True,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9785536529136, 40.771618450500206]}",19,4,19,13,Adult,Cinnamon,White,Ground Plane,FALSE,,,,elevated ground,
640,-73.9719036217446,40.7803588122409,17A-AM-1017-01,17A,AM,10172018,1,Gray+Cinnamon,True,False,True,False,True,False,False,False,False,True,False,False,True,"{'type': 'Point', 'coordinates': [-73.9719036217446, 40.7803588122409]}",19,4,19,13,Adult,Gray,Cinnamon,Above Ground,3,,,,ground & tree,
641,-73.9568382279233,40.7975685470963,40C-AM-1017-07,40C,AM,10172018,7,"Gray+Cinnamon, White",False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9568382279233, 40.7975685470963]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,digging,,,
642,-73.976730206737,40.773709213914,8A-PM-1014-01,08A,PM,10142018,1,Gray+White,False,False,True,True,False,True,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.976730206737, 40.773709213914]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,runs from (goes up a tree),,,,
643,-73.972212563004,40.7761311465857,13C-PM-1019-05,13C,PM,10192018,5,Gray+Cinnamon,False,False,False,True,True,False,False,False,False,True,True,True,False,"{'type': 'Point', 'coordinates': [-73.972212563004, 40.7761311465857]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
644,-73.9758152322587,40.7692377401467,4E-PM-1008-03,04E,PM,10082018,3,Gray+,False,True,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9758152322587, 40.7692377401467]}",19,4,19,13,Adult,Gray,,,,,chasing #4,,,
645,-73.954092292214,40.7979800395433,41E-PM-1013-05,41E,PM,10132018,5,"Gray+Cinnamon, White",False,False,False,True,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.954092292214, 40.7979800395433]}",19,4,19,13,Juvenile,Gray,"Cinnamon, White",Above Ground,10,,,White tail,,
646,-73.9734762649298,40.7663703404546,3H-AM-1008-05,03H,AM,10082018,5,Gray+Cinnamon,False,False,True,False,False,False,False,False,False,True,False,False,False,"{'type': 'Point', 'coordinates': [-73.9734762649298, 40.7663703404546]}",19,4,19,13,Adult,Gray,Cinnamon,Above Ground,13,,,,,
647,-73.9539400028236,40.79800412717,41E-AM-1007-02,41E,AM,10072018,2,Gray+,False,False,False,False,True,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9539400028236, 40.79800412717]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
648,-73.9554891003543,40.7968774599654,40E-AM-1014-03,40E,AM,10142018,3,Gray+White,False,False,True,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9554891003543, 40.79687745996541]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,,,,
649,-73.9809610117171,40.7683896665502,2A-AM-1010-02,02A,AM,10102018,2,Gray+Cinnamon,False,False,False,True,False,False,False,False,False,True,False,False,True,"{'type': 'Point', 'coordinates': [-73.9809610117171, 40.7683896665502]}",19,4,19,13,,Gray,Cinnamon,Above Ground,,,,,perched on small fence,
650,-73.9801661903932,40.7697950141751,3A-PM-1017-03,03A,PM,10172018,3,Cinnamon+Gray,False,False,False,False,True,False,False,False,False,False,True,False,False,"{'type': 'Point', 'coordinates': [-73.9801661903932, 40.7697950141751]}",19,4,19,13,Adult,Cinnamon,Gray,Ground Plane,FALSE,,,,,
